i	j	q	a
0	1663	108	1
0	1664	112	1
0	1665	107	1
0	1666	93	1
0	1667	111	1
0	1668	108	1
0	1669	106	1
0	1670	90	1
0	1671	108	1
0	1672	106	1
0	1673	93	1
0	1674	113	1
0	1675	92	1
0	1676	106	1
0	1677	83	1
0	1678	112	1
0	1679	98	1
0	1680	83	1
0	1681	65	1
0	1682	93	1
0	1683	108	1
0	1684	80	1
0	1685	79	1
0	1686	108	1
0	1687	110	1
0	1688	114	1
0	1689	112	1
0	1690	108	1
0	1691	92	1
0	1692	93	1
0	1693	108	1
0	1694	108	1
0	1695	57	1
0	1696	112	1
0	1697	108	1
0	1698	56	1
0	1699	112	1
0	1700	106	1
0	1701	108	1
0	1702	110	1
0	1703	106	1
0	1704	108	1
0	1705	110	1
0	1706	93	1
0	1707	112	1
0	1708	112	1
0	1709	112	1
0	1710	77	1
0	1711	87	1
0	1712	87	1
0	1713	108	1
0	1714	112	1
0	1715	91	1
0	1716	112	1
0	1717	89	1
0	1718	89	1
0	1719	113	1
0	1720	94	1
0	1721	111	1
0	1722	108	1
0	1723	106	1
0	1724	110	1
0	1725	104	1
0	1726	45	1
0	1727	83	1
0	1728	94	1
0	1729	92	1
0	1730	106	1
0	1731	92	1
0	1732	107	1
0	1733	87	1
0	1734	92	1
0	1735	67	1
0	1736	91	1
0	1737	113	1
0	1738	106	1
0	1739	110	1
0	1740	45	1
0	1741	83	1
0	1742	45	1
0	1743	91	1
0	1744	98	1
0	1745	106	1
0	1746	89	1
0	1747	110	1
0	1748	106	1
0	1749	95	1
0	1750	106	1
0	1751	91	1
0	1752	106	1
0	1753	104	1
0	1754	91	1
0	1755	104	1
0	1756	112	1
0	1757	93	1
0	1758	112	1
0	1759	89	1
0	1760	112	1
0	1761	104	1
0	1762	100	1
0	1763	101	1
0	1764	68	1
0	1765	108	1
0	1766	96	1
0	1767	110	1
0	1768	55	1
0	1769	104	1
0	1770	68	1
0	1771	79	1
0	1772	112	1
0	1773	112	1
0	1774	111	1
0	1775	113	1
0	1776	102	1
0	1777	91	1
0	1778	81	1
0	1779	108	1
0	1780	110	1
0	1781	112	1
0	1782	89	1
0	1783	106	1
0	1784	49	1
0	1785	108	1
0	1786	57	1
0	1787	112	1
0	1788	104	1
0	1789	112	1
0	1790	91	1
0	1791	106	1
0	1792	110	1
0	1793	110	1
0	1794	113	1
0	1795	110	1
0	1796	100	1
0	1797	93	1
0	1798	88	1
0	1799	79	1
0	1800	112	1
0	1801	89	1
0	1802	112	1
0	1803	66	1
0	1804	108	1
0	1805	113	1
0	1806	110	1
0	1807	102	1
0	1808	110	1
0	1809	113	1
0	1810	112	1
0	1811	112	1
0	1812	102	1
0	1813	93	1
0	1814	112	1
0	1815	93	1
0	1816	108	1
0	1817	112	1
0	1818	108	1
0	1819	87	1
0	1820	107	1
0	1821	102	1
0	1822	106	1
0	1823	91	1
0	1824	93	1
0	1825	91	1
0	1826	80	1
0	1827	106	1
0	1828	93	1
0	1829	112	1
0	1830	88	1
0	1831	91	1
0	1832	105	1
0	1833	93	1
0	1834	108	1
0	1835	111	1
0	1836	92	1
0	1837	106	1
0	1838	112	1
0	1839	112	1
0	1840	110	1
0	1841	104	1
0	1842	89	1
0	1843	112	1
0	1844	91	1
0	1845	93	1
0	1846	111	1
0	1847	104	1
0	1848	77	1
0	1849	110	1
0	1850	79	1
0	1851	99	1
0	1852	102	1
0	1853	112	1
0	1854	87	1
0	1855	78	1
0	1856	104	1
0	1857	112	1
0	1858	106	1
0	1859	106	1
0	1860	54	1
0	1861	107	1
0	1862	85	1
0	1863	112	1
0	1864	112	1
0	1865	94	1
0	1866	113	1
0	1867	100	1
0	1868	112	1
0	1869	108	1
0	1870	112	1
0	1871	111	1
0	1872	106	1
0	1873	93	1
0	1874	113	1
0	1875	93	1
0	1876	112	1
0	1877	104	1
0	1878	92	1
0	1879	113	1
0	1880	89	1
0	1881	93	1
0	1882	91	1
0	1883	55	1
0	1884	93	1
0	1885	105	1
0	1886	114	1
0	1887	113	1
0	1888	108	1
0	1889	110	1
0	1890	93	1
0	1891	108	1
0	1892	112	1
0	1893	113	1
0	1894	91	1
0	1895	113	1
0	1896	66	1
0	1897	112	1
0	1898	91	1
0	1899	102	1
0	1900	113	1
0	1901	105	1
0	1902	107	1
0	1903	111	1
0	1904	93	1
0	1905	91	1
0	1906	93	1
0	1907	108	1
0	1908	108	1
0	1909	93	1
0	1910	107	1
0	1911	93	1
0	1912	89	1
0	1913	106	1
0	1914	113	1
0	1915	106	1
0	1916	108	1
0	1917	113	1
0	1918	106	1
0	1919	93	1
0	1920	108	1
0	1921	100	1
0	1922	112	1
0	1923	106	1
0	1924	108	1
0	1925	112	1
0	1926	113	1
0	1927	113	1
0	1928	111	1
0	1929	107	1
0	1930	93	1
0	1931	112	1
0	1932	91	1
0	1933	93	1
0	1934	111	1
0	1935	106	1
0	1936	108	1
0	1937	112	1
0	1938	93	1
0	1939	112	1
0	1940	93	1
0	1941	110	1
0	1942	93	1
0	1943	88	1
0	1944	111	1
0	1945	91	1
0	1946	108	1
0	1947	104	1
0	1948	93	1
0	1949	108	1
0	1950	55	1
0	1951	112	1
0	1952	106	1
0	1953	53	1
0	1954	108	1
0	1955	108	1
0	1956	89	1
0	1957	106	1
0	1958	107	1
0	1959	83	1
0	1960	107	1
0	1961	113	1
0	1962	110	1
0	1963	112	1
0	1964	108	1
0	1965	91	1
0	1966	113	1
0	1967	106	1
0	1968	113	1
0	1969	57	1
0	1970	93	1
0	1971	108	1
0	1972	105	1
0	1973	102	1
0	1974	88	1
0	1975	108	1
0	1976	93	1
0	1977	93	1
0	1978	112	1
0	1979	108	1
0	1980	110	1
0	1981	112	1
0	1982	93	1
0	1983	110	1
0	1984	112	1
0	1985	49	1
0	1986	112	1
0	1987	91	1
0	1988	89	1
0	1989	106	1
0	1990	113	1
0	1991	91	1
0	1992	110	1
0	1993	111	1
0	1994	91	1
0	1995	90	1
0	1996	53	1
0	1997	108	1
0	1998	85	1
0	1999	113	1
0	2000	104	1
0	2001	106	1
0	2002	110	1
0	2003	93	1
0	2004	108	1
0	2005	108	1
0	2006	113	1
0	2007	107	1
0	2008	91	1
0	2009	68	1
0	2010	106	1
0	2011	108	1
0	2012	108	1
0	2013	83	1
0	2014	93	1
0	2015	106	1
0	2016	98	1
0	2017	112	1
0	2018	57	1
0	2019	93	1
0	2020	112	1
0	2021	93	1
0	2022	112	1
0	2023	112	1
0	2024	108	1
0	2025	89	1
0	2026	112	1
0	2027	113	1
0	2028	108	1
0	2029	112	1
0	2030	91	1
0	2031	111	1
0	2032	112	1
0	2033	113	1
0	2034	87	1
0	2035	93	1
0	2036	110	1
0	2037	108	1
0	2038	93	1
0	2039	111	1
0	2040	93	1
0	2041	112	1
0	2042	110	1
0	2043	111	1
0	2044	93	1
0	2045	93	1
0	2046	113	1
0	2047	112	1
0	2048	110	1
0	2049	112	1
0	2050	114	1
0	2051	108	1
0	2052	108	1
0	2053	56	1
0	2054	112	1
0	2055	113	1
0	2056	98	1
0	2057	113	1
0	2058	106	1
0	2059	93	1
0	2060	114	1
0	2061	113	1
0	2062	112	1
0	2063	83	1
0	2064	106	1
0	2065	112	1
0	2066	108	1
0	2067	108	1
0	2068	57	1
0	2069	102	1
0	2070	100	1
0	2071	112	1
0	2072	114	1
0	2073	93	1
0	2074	111	1
0	2075	87	1
0	2076	113	1
0	2077	110	1
0	2078	113	1
0	2079	93	1
0	2080	108	1
0	2081	111	1
0	2082	113	1
0	2083	92	1
0	2084	110	1
0	2085	91	1
0	2086	112	1
0	2087	91	1
0	2088	108	1
0	2089	93	1
0	2090	114	1
0	2091	110	1
0	2092	108	1
0	2093	108	1
0	2094	106	1
0	2095	106	1
0	2096	108	1
0	2097	113	1
0	2098	113	1
0	2099	113	1
0	2100	113	1
0	2101	102	1
0	2102	93	1
0	2103	112	1
0	2104	93	1
0	2105	108	1
0	2106	108	1
0	2107	108	1
0	2108	108	1
0	2109	112	1
0	2110	110	1
0	2111	89	1
0	2112	55	1
0	2113	108	1
0	2114	113	1
0	2115	113	1
0	2116	92	1
0	2117	108	1
0	2118	79	1
0	2119	113	1
0	2120	91	1
0	2121	91	1
0	2122	92	1
0	2123	102	1
0	2124	108	1
0	2125	91	1
0	2126	112	1
0	2127	91	1
0	2128	104	1
0	2129	112	1
0	2130	110	1
0	2131	112	1
0	2132	106	1
0	2133	104	1
0	2134	108	1
0	2135	108	1
0	2136	89	1
0	2137	54	1
0	2138	111	1
0	2139	106	1
0	2140	110	1
0	2141	89	1
0	2142	114	1
0	2143	106	1
0	2144	104	1
0	2145	106	1
0	2146	107	1
0	2147	106	1
0	2148	111	1
0	2149	112	1
0	2150	77	1
0	2151	89	1
0	2152	106	1
0	2153	90	1
0	2154	108	1
0	2155	110	1
0	2156	91	1
0	2157	87	1
0	2158	93	1
0	2159	108	1
0	2160	106	1
0	2161	112	1
0	2162	108	1
0	2163	108	1
0	2164	93	1
0	2165	113	1
0	2166	112	1
0	2167	100	1
0	2168	106	1
0	2169	93	1
0	2170	57	1
0	2171	113	1
0	2172	102	1
0	2173	108	1
0	2174	93	1
0	2175	112	1
0	2176	93	1
0	2177	91	1
0	2178	111	1
0	2179	112	1
0	2180	91	1
0	2181	113	1
0	2182	113	1
0	2183	53	1
0	2184	105	1
0	2185	111	1
0	2186	113	1
0	2187	89	1
0	2188	93	1
0	2189	114	1
0	2190	112	1
0	2191	108	1
0	2192	66	1
0	2193	107	1
0	2194	112	1
0	2195	112	1
0	2196	91	1
0	2197	112	1
0	2198	108	1
0	2199	106	1
0	2200	110	1
0	2201	56	1
0	2202	112	1
0	2203	83	1
0	2204	112	1
0	2205	108	1
0	2206	93	1
0	2207	91	1
0	2208	89	1
0	2209	49	1
0	2210	112	1
0	2211	93	1
0	2212	66	1
0	2213	112	1
0	2214	66	1
0	2215	108	1
0	2216	113	1
0	2217	110	1
0	2218	108	1
0	2219	104	1
0	2220	106	1
0	2221	108	1
0	2222	113	1
0	2223	93	1
0	2224	93	1
0	2225	106	1
0	2226	91	1
0	2227	110	1
0	2228	111	1
0	2229	106	1
0	2230	108	1
0	2231	114	1
0	2232	108	1
0	2233	88	1
0	2234	113	1
0	2235	112	1
0	2236	114	1
0	2237	104	1
0	2238	108	1
0	2239	93	1
0	2240	112	1
0	2241	91	1
0	2242	113	1
0	2243	91	1
0	2244	114	1
0	2245	93	1
0	2246	113	1
0	2247	108	1
0	2248	92	1
0	2249	112	1
0	2250	113	1
0	2251	104	1
0	2252	93	1
0	2253	112	1
0	2254	57	1
0	2255	106	1
0	2256	108	1
0	2257	108	1
0	2258	93	1
0	2259	108	1
0	2260	91	1
0	2261	92	1
0	2262	56	1
0	2263	108	1
0	2264	65	1
0	2265	108	1
0	2266	113	1
0	2267	91	1
0	2268	85	1
0	2269	112	1
0	2270	93	1
0	2271	49	1
0	2272	50	1
0	2273	89	1
0	2274	108	1
0	2275	112	1
0	2276	113	1
0	2277	53	1
0	2278	108	1
0	2279	55	1
0	2280	92	1
0	2281	105	1
0	2282	87	1
0	2283	87	1
0	2284	89	1
0	2285	86	1
0	2286	98	1
0	2287	109	1
0	2288	55	1
0	2289	110	1
0	2290	111	1
0	2291	93	1
0	2292	90	1
0	2293	93	1
0	2294	91	1
0	2295	57	1
0	2296	104	1
0	2297	108	1
0	2298	112	1
0	2299	93	1
0	2300	106	1
0	2301	90	1
0	2302	106	1
0	2303	93	1
0	2304	111	1
0	2305	93	1
0	2306	93	1
0	2307	105	1
0	2308	113	1
0	2309	106	1
0	2310	91	1
0	2311	106	1
0	2312	114	1
0	2313	89	1
0	2314	112	1
0	2315	112	1
0	2316	113	1
0	2317	110	1
0	2318	93	1
0	2319	113	1
0	2320	113	1
0	2321	93	1
0	2322	91	1
0	2323	42	1
0	2324	85	1
0	2325	93	1
0	2326	110	1
0	2327	112	1
0	2328	85	1
0	2329	108	1
0	2330	110	1
0	2331	108	1
0	2332	113	1
0	2333	108	1
0	2334	106	1
0	2335	106	1
0	2336	93	1
0	2337	106	1
0	2338	108	1
0	2339	91	1
0	2340	112	1
0	2341	110	1
0	2342	113	1
0	2343	110	1
0	2344	110	1
0	2345	111	1
0	2346	112	1
0	2347	93	1
0	2348	111	1
0	2349	93	1
0	2350	108	1
0	2351	93	1
0	2352	104	1
0	2353	106	1
0	2354	112	1
0	2355	113	1
0	2356	111	1
0	2357	113	1
0	2358	93	1
0	2359	111	1
0	2360	93	1
0	2361	113	1
0	2362	112	1
0	2363	112	1
0	2364	113	1
0	2365	114	1
0	2366	112	1
0	2367	112	1
0	2368	57	1
0	2369	93	1
0	2370	110	1
0	2371	110	1
0	2372	114	1
0	2373	93	1
0	2374	91	1
0	2375	114	1
0	2376	111	1
0	2377	108	1
0	2378	113	1
0	2379	108	1
0	2380	110	1
0	2381	108	1
0	2382	93	1
0	2383	112	1
0	2384	91	1
0	2385	113	1
0	2386	89	1
0	2387	108	1
0	2388	93	1
0	2389	108	1
0	2390	112	1
0	2391	89	1
0	2392	106	1
0	2393	91	1
0	2394	92	1
0	2395	102	1
0	2396	104	1
0	2397	112	1
0	2398	107	1
0	2399	108	1
0	2400	57	1
0	2401	108	1
0	2402	91	1
0	2403	108	1
0	2404	100	1
0	2405	114	1
0	2406	91	1
0	2407	106	1
0	2408	113	1
0	2409	111	1
0	2410	91	1
0	2411	112	1
0	2412	113	1
0	2413	108	1
0	2414	93	1
0	2415	93	1
0	2416	113	1
0	2417	100	1
0	2418	93	1
0	2419	92	1
0	2420	107	1
0	2421	91	1
0	2422	114	1
0	2423	106	1
0	2424	89	1
0	2425	106	1
0	2426	106	1
0	2427	108	1
0	2428	106	1
0	2429	107	1
0	2430	91	1
0	2431	89	1
0	2432	81	1
0	2433	110	1
0	2434	113	1
0	2435	91	1
0	2436	111	1
0	2437	108	1
0	2438	105	1
0	2439	89	1
0	2440	87	1
0	2441	110	1
0	2442	93	1
0	2443	88	1
0	2444	37	1
0	2445	107	1
0	2446	106	1
0	2447	112	1
0	2448	113	1
0	2449	93	1
0	2450	111	1
0	2451	113	1
0	2452	91	1
0	2453	108	1
0	2454	106	1
0	2455	106	1
0	2456	103	1
0	2457	112	1
0	2458	56	1
0	2459	112	1
0	2460	106	1
0	2461	92	1
0	2462	106	1
0	2463	107	1
0	2464	93	1
0	2465	83	1
0	2466	106	1
0	2467	91	1
0	2468	111	1
0	2469	93	1
0	2470	45	1
0	2471	93	1
0	2472	89	1
0	2473	112	1
0	2474	106	1
0	2475	113	1
0	2476	93	1
0	2477	106	1
0	2478	110	1
0	2479	107	1
0	2480	89	1
0	2481	112	1
0	2482	113	1
0	2483	89	1
0	2484	114	1
0	2485	113	1
0	2486	112	1
0	2487	92	1
0	2488	93	1
0	2489	112	1
0	2490	91	1
0	2491	113	1
0	2492	111	1
0	2493	93	1
0	2494	93	1
0	2495	110	1
0	2496	112	1
0	2497	108	1
0	2498	111	1
0	2499	112	1
0	2500	107	1
0	2501	111	1
0	2502	112	1
0	2503	112	1
0	2504	113	1
0	2505	113	1
0	2506	85	1
0	2507	114	1
0	2508	113	1
0	2509	113	1
0	2510	110	1
0	2511	113	1
0	2512	105	1
0	2513	89	1
0	2514	103	1
0	2515	91	1
0	2516	93	1
0	2517	114	1
0	2518	114	1
0	2519	68	1
0	2520	111	1
0	2521	113	1
0	2522	109	1
0	2523	83	1
0	2524	111	1
0	2525	105	1
0	2526	93	1
0	2527	57	1
0	2528	89	1
0	2529	89	1
0	2530	91	1
0	2531	112	1
0	2532	113	1
0	2533	112	1
0	2534	113	1
0	2535	113	1
0	2536	112	1
0	2537	106	1
0	2538	108	1
0	2539	89	1
0	2540	102	1
0	2541	91	1
0	2542	93	1
0	2543	112	1
0	2544	108	1
0	2545	112	1
0	2546	113	1
0	2547	112	1
0	2548	113	1
0	2549	108	1
0	2550	106	1
0	2551	104	1
0	2552	93	1
0	2553	93	1
0	2554	93	1
0	2555	107	1
0	2556	108	1
0	2557	93	1
0	2558	66	1
0	2559	92	1
0	2560	111	1
0	2561	91	1
0	2562	104	1
0	2563	93	1
0	2564	89	1
0	2565	55	1
0	2566	110	1
0	2567	91	1
0	2568	105	1
0	2569	96	1
0	2570	106	1
0	2571	111	1
0	2572	93	1
0	2573	91	1
0	2574	110	1
0	2575	108	1
0	2576	113	1
0	2577	90	1
0	2578	85	1
0	2579	114	1
0	2580	57	1
0	2581	102	1
0	2582	102	1
0	2583	68	1
0	2584	89	1
0	2585	91	1
0	2586	106	1
0	2587	106	1
0	2588	112	1
0	2589	89	1
0	2590	108	1
0	2591	113	1
0	2592	108	1
0	2593	108	1
0	2594	102	1
0	2595	106	1
0	2596	100	1
0	2597	79	1
0	2598	57	1
0	2599	91	1
0	2600	111	1
0	2601	111	1
0	2602	107	1
0	2603	93	1
0	2604	92	1
0	2605	91	1
0	2606	83	1
0	2607	108	1
0	2608	104	1
0	2609	82	1
0	2610	93	1
0	2611	91	1
0	2612	113	1
0	2613	91	1
0	2614	112	1
0	2615	108	1
0	2616	112	1
0	2617	93	1
0	2618	93	1
0	2619	57	1
0	2620	98	1
0	2621	112	1
0	2622	57	1
0	2623	55	1
0	2624	102	1
0	2625	43	1
0	2626	108	1
0	2627	106	1
0	2628	87	1
0	2629	106	1
0	2630	104	1
0	2631	112	1
0	2632	113	1
0	2633	93	1
0	2634	55	1
0	2635	56	1
0	2636	57	1
0	2637	113	1
0	2638	105	1
0	2639	111	1
0	2640	109	1
0	2641	114	1
0	2642	110	1
0	2643	91	1
0	2644	114	1
0	2645	113	1
0	2646	108	1
0	2647	110	1
0	2648	110	1
0	2649	113	1
0	2650	90	1
0	2651	108	1
0	2652	110	1
0	2653	110	1
0	2654	108	1
0	2655	108	1
0	2656	108	1
0	2657	108	1
0	2658	112	1
0	2659	89	1
0	2660	111	1
0	2661	112	1
0	2662	106	1
0	2663	112	1
0	2664	112	1
0	2665	111	1
0	2666	111	1
0	2667	114	1
0	2668	110	1
0	2669	113	1
0	2670	93	1
0	2671	112	1
0	2672	110	1
0	2673	83	1
0	2674	93	1
0	2675	113	1
0	2676	112	1
0	2677	93	1
0	2678	108	1
0	2679	91	1
0	2680	105	1
0	2681	108	1
0	2682	108	1
0	2683	66	1
0	2684	113	1
0	2685	114	1
0	2686	113	1
0	2687	87	1
0	2688	106	1
0	2689	112	1
0	2690	96	1
0	2691	93	1
0	2692	112	1
0	2693	93	1
0	2694	106	1
0	2695	104	1
0	2696	100	1
0	2697	113	1
0	2698	55	1
0	2699	114	1
0	2700	112	1
0	2701	91	1
0	2702	113	1
0	2703	106	1
0	2704	112	1
0	2705	113	1
0	2706	108	1
0	2707	106	1
0	2708	49	1
0	2709	114	1
0	2710	110	1
0	2711	91	1
0	2712	106	1
0	2713	108	1
0	2714	106	1
0	2715	110	1
0	2716	111	1
0	2717	113	1
0	2718	112	1
0	2719	108	1
0	2720	110	1
0	2721	55	1
0	2722	110	1
0	2723	93	1
0	2724	112	1
0	2725	106	1
0	2726	93	1
0	2727	85	1
0	2728	108	1
0	2729	94	1
0	2730	98	1
0	2731	112	1
0	2732	112	1
0	2733	108	1
0	2734	108	1
0	2735	112	1
0	2736	113	1
0	2737	112	1
0	2738	107	1
0	2739	93	1
0	2740	106	1
0	2741	106	1
0	2742	108	1
0	2743	57	1
0	2744	113	1
0	2745	66	1
0	2746	111	1
0	2747	89	1
0	2748	108	1
0	2749	112	1
0	2750	93	1
0	2751	93	1
0	2752	108	1
0	2753	102	1
0	2754	110	1
0	2755	92	1
0	2756	107	1
0	2757	91	1
0	2758	110	1
0	2759	91	1
0	2760	89	1
0	2761	89	1
0	2762	113	1
0	2763	55	1
0	2764	90	1
0	2765	98	1
0	2766	93	1
0	2767	108	1
0	2768	104	1
0	2769	106	1
0	2770	107	1
0	2771	93	1
0	2772	83	1
0	2773	108	1
0	2774	111	1
0	2775	93	1
0	2776	110	1
0	2777	93	1
0	2778	91	1
0	2779	91	1
0	2780	108	1
0	2781	93	1
0	2782	110	1
0	2783	55	1
0	2784	112	1
0	2785	49	1
0	2786	108	1
0	2787	106	1
0	2788	114	1
0	2789	93	1
0	2790	112	1
0	2791	112	1
0	2792	106	1
0	2793	112	1
0	2794	91	1
0	2795	113	1
0	2796	108	1
0	2797	113	1
0	2798	108	1
0	2799	90	1
0	2800	54	1
0	2801	85	1
0	2802	112	1
0	2803	110	1
0	2804	93	1
0	2805	91	1
0	2806	108	1
0	2807	112	1
0	2808	92	1
0	2809	111	1
0	2810	112	1
0	2811	108	1
0	2812	113	1
0	2813	112	1
0	2814	112	1
0	2815	96	1
0	2816	108	1
0	2817	112	1
0	2818	108	1
0	2819	112	1
0	2820	113	1
0	2821	108	1
0	2822	106	1
0	2823	93	1
0	2824	105	1
0	2825	108	1
0	2826	108	1
0	2827	104	1
0	2828	102	1
0	2829	93	1
0	2830	108	1
0	2831	106	1
0	2832	114	1
0	2833	93	1
0	2834	91	1
0	2835	93	1
0	2836	106	1
0	2837	107	1
0	2838	111	1
0	2839	105	1
0	2840	105	1
0	2841	113	1
0	2842	113	1
0	2843	83	1
0	2844	110	1
0	2845	112	1
0	2846	93	1
0	2847	114	1
0	2848	108	1
0	2849	93	1
0	2850	108	1
0	2851	106	1
0	2852	112	1
0	2853	55	1
0	2854	111	1
0	2855	57	1
0	2856	113	1
0	2857	113	1
0	2858	112	1
0	2859	90	1
0	2860	92	1
0	2861	108	1
0	2862	106	1
0	2863	93	1
0	2864	93	1
0	2865	91	1
0	2866	111	1
0	2867	110	1
0	2868	112	1
0	2869	112	1
0	2870	113	1
0	2871	111	1
0	2872	111	1
0	2873	78	1
0	2874	113	1
0	2875	85	1
0	2876	108	1
0	2877	93	1
0	2878	55	1
0	2879	81	1
0	2880	108	1
0	2881	112	1
0	2882	112	1
0	2883	100	1
0	2884	113	1
0	2885	111	1
0	2886	93	1
0	2887	87	1
0	2888	90	1
0	2889	114	1
0	2890	106	1
0	2891	106	1
0	2892	112	1
0	2893	93	1
0	2894	106	1
0	2895	93	1
0	2896	110	1
0	2897	105	1
0	2898	112	1
0	2899	112	1
0	2900	113	1
0	2901	113	1
0	2902	93	1
0	2903	104	1
0	2904	108	1
0	2905	92	1
0	2906	94	1
0	2907	112	1
0	2908	93	1
0	2909	106	1
0	2910	112	1
0	2911	113	1
0	2912	113	1
0	2913	113	1
0	2914	93	1
0	2915	111	1
0	2916	112	1
0	2917	93	1
0	2918	112	1
0	2919	98	1
0	2920	93	1
0	2921	106	1
0	2922	108	1
0	2923	107	1
0	2924	55	1
0	2925	106	1
0	2926	79	1
0	2927	77	1
0	2928	68	1
0	2929	108	1
0	2930	108	1
0	2931	106	1
0	2932	106	1
0	2933	108	1
0	2934	106	1
0	2935	91	1
0	2936	108	1
0	2937	87	1
0	2938	91	1
0	2939	93	1
0	2940	108	1
0	2941	93	1
0	2942	93	1
0	2943	110	1
0	2944	57	1
0	2945	89	1
0	2946	108	1
0	2947	111	1
0	2948	54	1
0	2949	112	1
0	2950	108	1
0	2951	50	1
0	2952	106	1
0	2953	110	1
0	2954	93	1
0	2955	91	1
0	2956	104	1
0	2957	108	1
0	2958	104	1
0	2959	110	1
0	2960	110	1
0	2961	112	1
0	2962	106	1
0	2963	113	1
0	2964	106	1
0	2965	113	1
0	2966	114	1
0	2967	106	1
0	2968	93	1
0	2969	55	1
0	2970	106	1
0	2971	57	1
0	2972	93	1
0	2973	112	1
0	2974	106	1
0	2975	106	1
0	2976	108	1
0	2977	108	1
0	2978	108	1
0	2979	106	1
0	2980	113	1
0	2981	57	1
0	2982	107	1
0	2983	81	1
0	2984	93	1
0	2985	107	1
0	2986	111	1
0	2987	92	1
0	2988	93	1
0	2989	104	1
0	2990	111	1
0	2991	93	1
0	2992	93	1
0	2993	108	1
0	2994	91	1
0	2995	85	1
0	2996	112	1
0	2997	108	1
0	2998	113	1
0	2999	51	1
0	3000	107	1
0	3001	107	1
0	3002	108	1
0	3003	112	1
0	3004	110	1
0	3005	93	1
0	3006	108	1
0	3007	113	1
0	3008	108	1
0	3009	93	1
0	3010	65	1
0	3011	106	1
0	3012	110	1
0	3013	93	1
0	3014	108	1
0	3015	106	1
0	3016	108	1
0	3017	112	1
0	3018	91	1
0	3019	113	1
0	3020	112	1
0	3021	106	1
0	3022	83	1
0	3023	108	1
0	3024	112	1
0	3025	108	1
0	3026	111	1
0	3027	93	1
0	3028	113	1
0	3029	113	1
0	3030	111	1
0	3031	85	1
0	3032	108	1
0	3033	113	1
0	3034	111	1
0	3035	106	1
0	3036	111	1
0	3037	108	1
0	3038	89	1
0	3039	106	1
0	3040	89	1
0	3041	93	1
0	3042	106	1
0	3043	112	1
0	3044	108	1
0	3045	106	1
0	3046	87	1
0	3047	112	1
0	3048	112	1
0	3049	112	1
0	3050	112	1
0	3051	112	1
0	3052	106	1
0	3053	57	1
0	3054	56	1
0	3055	108	1
0	3056	108	1
0	3057	93	1
0	3058	111	1
0	3059	110	1
0	3060	57	1
0	3061	106	1
0	3062	104	1
0	3063	93	1
0	3064	93	1
0	3065	91	1
0	3066	108	1
0	3067	111	1
0	3068	91	1
0	3069	108	1
0	3070	91	1
0	3071	93	1
0	3072	57	1
0	3073	102	1
0	3074	113	1
0	3075	93	1
0	3076	112	1
0	3077	99	1
0	3078	108	1
0	3079	107	1
0	3080	112	1
0	3081	108	1
0	3082	56	1
0	3083	85	1
0	3084	91	1
0	3085	114	1
0	3086	107	1
0	3087	113	1
0	3088	113	1
0	3089	111	1
0	3090	93	1
0	3091	83	1
0	3092	100	1
0	3093	108	1
0	3094	112	1
0	3095	112	1
0	3096	56	1
0	3097	112	1
0	3098	91	1
0	3099	106	1
0	3100	106	1
0	3101	85	1
0	3102	104	1
0	3103	100	1
0	3104	108	1
0	3105	111	1
0	3106	88	1
0	3107	104	1
0	3108	91	1
0	3109	87	1
0	3110	87	1
0	3111	113	1
0	3112	111	1
0	3113	111	1
0	3114	54	1
0	3115	91	1
0	3116	113	1
0	3117	88	1
0	3118	113	1
0	3119	112	1
0	3120	110	1
0	3121	93	1
0	3122	106	1
0	3123	93	1
0	3124	56	1
0	3125	91	1
0	3126	111	1
0	3127	108	1
0	3128	93	1
0	3129	83	1
0	3130	89	1
0	3131	111	1
0	3132	93	1
0	3133	93	1
0	3134	107	1
0	3135	111	1
0	3136	95	1
0	3137	112	1
0	3138	90	1
0	3139	106	1
0	3140	112	1
0	3141	104	1
0	3142	107	1
0	3143	111	1
0	3144	108	1
0	3145	106	1
0	3146	110	1
0	3147	113	1
0	3148	91	1
0	3149	108	1
0	3150	112	1
0	3151	108	1
0	3152	105	1
0	3153	104	1
0	3154	93	1
0	3155	93	1
0	3156	112	1
0	3157	107	1
0	3158	111	1
0	3159	112	1
0	3160	93	1
0	3161	85	1
0	3162	108	1
0	3163	113	1
0	3164	104	1
0	3165	98	1
0	3166	110	1
0	3167	108	1
0	3168	112	1
0	3169	106	1
0	3170	93	1
0	3171	93	1
0	3172	57	1
0	3173	87	1
0	3174	106	1
0	3175	93	1
0	3176	108	1
0	3177	108	1
0	3178	93	1
0	3179	106	1
0	3180	107	1
0	3181	108	1
0	3182	93	1
0	3183	87	1
0	3184	114	1
0	3185	102	1
0	3186	91	1
0	3187	93	1
0	3188	45	1
0	3189	108	1
0	3190	91	1
0	3191	110	1
0	3192	113	1
0	3193	105	1
0	3194	106	1
0	3195	93	1
0	3196	93	1
0	3197	56	1
0	3198	111	1
0	3199	111	1
0	3200	108	1
0	3201	93	1
0	3202	66	1
0	3203	113	1
0	3204	113	1
0	3205	93	1
0	3206	104	1
0	3207	112	1
0	3208	93	1
0	3209	104	1
0	3210	112	1
0	3211	112	1
0	3212	91	1
0	3213	91	1
0	3214	94	1
0	3215	93	1
0	3216	106	1
